species,country_of_origin,altitude_mean_meters,harvest_year,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,sweetness,moisture,clean_cup,quakers,category_one_defects,category_two_defects,total_cup_points,predicted_score,error,shap_aroma,shap_flavor,shap_aftertaste,shap_acidity,shap_body,shap_balance,shap_uniformity,shap_sweetness,shap_moisture,shap_clean_cup,shap_quakers,shap_category_one_defects,shap_category_two_defects,top_feature
Arabica,Guatemala,520.2570240000001,2015,Washed,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,0.12,10.0,0,0,7,84.0,84.1794999999999,0.17949999999990496,-0.03371056668466009,1.0083282748861684,0.06575438112710519,0.19191427932992614,0.12082535850529201,0.3106944476783048,0.09189094354651671,0.1070219358302241,-0.011330959620310343,0.14228423752925778,0.004274082811626882,0.0014554032456763413,0.007328617951953716,flavor
Arabica,Honduras,1350.0,2015,Washed,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,0.09,10.0,0,0,2,80.75,80.92270000000003,0.1727000000000345,0.021064751671845145,-1.4685144733416944,0.03900446571912114,0.0015737871919542022,-0.1228851491415622,-0.34842759725401207,0.1436244917549671,0.07278144943659268,-0.0014983251528098212,0.39874603391537533,0.00045807330895101335,0.006729930793603387,0.007272997234729717,flavor
Arabica,Colombia,1775.0,2012,Washed,7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,0.11,10.0,0,0,0,83.5,83.51806666666677,0.018066666666769038,0.03631880388235373,0.38452148537813985,0.1146819374163333,0.020934452383471955,0.1133830474895727,0.35056590232188134,0.10155486971290784,0.08989047487264155,-0.004358380139341794,0.1429224881849183,0.0033054953672001634,0.0026241601519237084,-0.011047634218255145,flavor
Arabica,Guatemala,,2012,Washed,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,0.11,10.0,0,0,2,84.5,84.6175333333333,0.11753333333329863,-0.028596480628180092,1.409127767523839,0.1343308105609934,0.17195553781126707,-0.09092501003725227,0.4798909693321803,0.09143804893627168,0.13308524483053247,-0.002442090708418975,0.14179672809647248,-7.5459930766307e-05,0.0005426698790767881,0.004635033804425835,flavor
Arabica,United States (Hawaii),,,Natural,7.25,7.58,7.83,7.67,7.75,7.75,9.33,10.0,0.02,9.33,0,3,12,81.83,82.88503333333334,1.0550333333333413,-0.21081102589629713,0.4887414000597075,0.49190369563863817,0.0010870023018875528,0.10795149382328327,0.3659854324117866,-0.3697006657116707,0.08898110587526002,0.008290737911186173,-0.2696603724071632,0.0018745439007521606,-0.004552984828103936,0.01217340639117264,aftertaste
Arabica,Malawi,1450.0,2014,Washed,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,0.12,10.0,0,0,0,82.33,82.27336666666662,-0.056633333333380165,-0.20977684878836844,0.29036462876540786,-0.06223257966111633,0.03357211246784165,-0.16099023487415706,-0.0903679051381375,0.07989073460432138,0.09487534985133837,-0.009006635247082223,0.13337229698343397,-7.784092192037258e-05,0.0012901646349777196,-0.00031613987280518853,flavor
Arabica,Honduras,1350.0,2014,Natural,6.83,6.83,6.67,6.83,7.0,6.83,9.33,10.0,0.11,8.67,0,0,7,76.0,75.79536666666672,-0.20463333333327682,-0.3337831362151511,-3.124868668616058,-1.0570714938193149,-0.16500328394255748,-0.0948288573728598,-0.6887526529844662,-0.23375253669030002,0.14269378740961194,-0.015064051905478874,-0.8135449229508658,0.0013766165249243067,0.003969256655680478,0.0012270467106034596,flavor
Arabica,Malawi,1100.0,2014,Washed,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,0.13,10.0,0,0,0,81.58,81.60083333333338,0.02083333333338544,-0.07085852705142673,-0.13770780466675417,-0.20747437762596763,0.057622919605607406,-0.10100607271414797,-0.4409887483277767,0.08650289771187927,0.08915745811300359,-0.0022497567549615537,0.1598171456822935,-0.0011025424884767712,0.0005401608081633726,-0.0041889828210256,balance
Arabica,Brazil,934.0,2016,Natural,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,0.11,10.0,2,0,3,82.33,82.30126000000006,-0.028739999999942256,-0.10698462012922559,0.19058684480037363,-0.04495123433795236,-0.04702396191574152,-0.10645055772827826,-0.06953791241395814,0.08258702473999552,0.09418773728429845,-0.0024076660199506003,0.13508204113422043,0.002476830804985332,0.001987309020083778,-0.0010613991017635422,flavor
Arabica,Colombia,1800.0,2013,Washed,8.0,8.0,8.0,8.17,7.83,8.0,10.0,10.0,0.0,10.0,0,1,0,85.92,85.8482333333337,-0.07176666666630638,0.08803443812596451,1.5195252242824164,0.8983047900359178,0.2651623717148734,0.07585427672010381,0.49446576826498156,0.09594887307427169,0.10834965871733483,-4.807714522857425e-05,0.1404082363427858,0.0014666174694037148,-0.010434182653778384,-0.0015742254786442205,flavor
Arabica,Guatemala,464.51520000000005,2012,Washed,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,0.1,10.0,0,0,5,83.5,83.08853333333306,-0.4114666666669393,0.18081886976720762,0.2227139991580405,0.034608154981727826,0.16252673661858807,0.13270233606216,-0.16697257597148454,0.09635727703359942,0.10050511512672833,-0.001915266064595225,0.141202451687714,-1.4813436452156543e-05,0.002191063274683703,0.011040421232498005,flavor
Arabica,Brazil,1100.0,2014,Natural,7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,0.11,10.0,0,0,0,82.25,82.20356666666657,-0.04643333333342525,0.14931504753668629,0.32440021819224485,-0.04334370200038709,-0.09827600390053266,-0.1311177557820627,-0.47663445073431454,0.07915351155660875,0.09372107284994831,0.0018476619264897226,0.1330156757305682,-7.87420350521523e-05,0.0021166766302214974,-0.00332210716668968,balance
Arabica,"Tanzania, United Republic Of",1620.0,2014,Washed,8.0,7.83,7.83,7.92,7.75,7.75,10.0,10.0,0.12,10.0,0,0,2,84.92,84.74326666666668,-0.17673333333331698,0.17924416587729242,1.055809709272842,0.40634674962338624,0.1240017381514855,0.08180371400067905,0.3673605845654239,0.09309745573442178,0.11434693375921139,-0.008491749935617882,0.15207053335037352,0.0015020046445591783,0.0003814274500777288,0.0030238363095922405,flavor
Arabica,Guatemala,399.48307200000005,2012,Washed,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,0.11,10.0,0,0,10,82.83,83.02896666666662,0.198966666666621,0.061289724179069055,0.5019137047090367,-0.23003492291193572,-0.09761870751337222,-0.1838658960335474,0.4835738632300858,0.0877397421411057,0.10311240539412082,-0.004327183193519379,0.1361608086776478,0.0022714153080515974,0.0022437966053599763,-0.006261647788364151,flavor
Arabica,Colombia,1500.0,2017,Washed,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,0.11,10.0,0,0,1,82.92,82.94180000000003,0.021800000000027353,-0.021858952562856665,0.48238858872109147,0.002047976154866293,-0.26479924963061574,0.13976681355564072,0.12099869215466819,0.09121878621354554,0.09237240385429749,-0.005895227041226609,0.13343464682828096,0.0014168835171321254,0.003034629525190497,-0.005095555152932875,flavor
Arabica,Brazil,1000.0,2014,Semi-washed,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,0.11,10.0,0,0,16,82.92,83.35423333333334,0.4342333333333386,-0.27667129316981537,0.32056326124521384,-0.004155988101906522,0.19565704348000953,0.17950730429935427,0.43179010120439065,0.09533981096167482,0.10984451878977873,-0.002460692048624859,0.14650615164563446,0.0002783126209488759,0.0018479873470734786,-0.01658274880331495,balance
Arabica,Malawi,1556.0,2014,Washed,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,0.13,10.0,0,0,0,81.83,81.73176666666652,-0.09823333333348216,0.033914309287188756,-0.1233024521506514,-0.1230054988593129,-0.17798510770243403,-0.13014820683337627,-0.2539937617734721,0.08926331536053338,0.09065465270561698,-0.0019576883306690394,0.1550920432679597,-0.000591562079604936,0.0019156446991400293,-0.0008585847871804345,balance
